"Simulation and experimental study of ZnO thin film deposited over p-Si with Al contact","C. A. Singh; C. Ngangbam; A. Ranjan; I. Kumari; K. J. Singh","Department of Electronics and Communication Engineering, National Institute of Technology, Manipur, Imphal, India; Department of Electronics and Communication Engineering, National Institute of Technology, Manipur, Imphal, India; Department of Electronics and Communication Engineering, National Institute of Technology, Manipur, Imphal, India; Department of Electronics and Communication Engineering, National Institute of Technology, Manipur, Imphal, India; Department of Electronics and Communication Engineering, Manipur Institute of Technology, Manipur, Imphal, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","4","","","","10.1109/ICEICE.2017.8191857","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191857","Zinc Oxide (ZnO);Thin Film (TF);Field Emission Scanning Electron Microscopy (FE-SEM);X-Ray Diffraction (XRD)","Zinc oxide;II-VI semiconductor materials;Heterojunctions;Substrates;X-ray scattering;Analytical models;Silicon","electron beam deposition;elemental semiconductors;field emission electron microscopy;II-VI semiconductors;nanofabrication;nanostructured materials;scanning electron microscopy;semiconductor growth;semiconductor thin films;silicon;surface morphology;vacuum deposition;wide band gap semiconductors;X-ray diffraction;zinc compounds","ZnO thin film;virtually grown p-Si substrate;E-beam evaporation PVD technique;simulation analysis;photo-generation rate;spectral response;Silvaco ATLAS software;surface morphology;structural characterization;electrical characterization;Al schottky contact;zinc oxide thin film deposition;ZnO","","","","","","","","IEEE","IEEE Conferences"
"List of contents","","","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","9","","","","10.1109/ICEICE.2017.8191858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191858","","","feature extraction;image segmentation;invertors;medical image processing;power supply quality","power system;MATLAB;fuzzy logic controller;data security;artificial neural network","","","","","","","","IEEE","IEEE Conferences"
"[Copyright notice]","","","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","1","","","","10.1109/ICEICE.2017.8191859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191859","","","","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","1","","","","10.1109/ICEICE.2017.8191860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191860","","","","","","","","","","","","IEEE","IEEE Conferences"
"Computation of congestion cost in deregulated power market","P. Deepika; P. L. Somasundaram","Department of Electrical and Electronics Engineering, M Kumarasamy College of Engineering, Karur, Tamilnadu; Department of Electrical and Electronics Engineering, M Kumarasamy College of Engineering, Karur, Tamilnadu","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191861","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191861","Congestion;Wheeling Transaction;Interior Point Algorithm","Generators;Power generation;Power system stability;Instruments;Power markets;Load flow;Power transmission lines","load flow;power generation economics;power generation reliability;power generation scheduling;power markets;power system management","IEEE-30 bus reliability test system;deregulated environment;deregulated power market;interior point optimal power flow algorithm;incremental bid method;decremental bid method;generation capacity;congestion cost computation;generator rescheduling;congestion cost minimization","","","","","","","","IEEE","IEEE Conferences"
"Optimization of pyramid horn antenna using genetic algorithm and evolution strategy","R. Deepika; P. Manikandan; P. Sivakumar","Electronics and Communication Engineering Department, Kalasalingam University. Krishnankoil-626126, Virudhunagar, Tamil Nadu, India; Electronics and Communication Engineering Department, Kalasalingam University. Krishnankoil-626126, Virudhunagar, Tamil Nadu, India; Electronics and Communication Engineering Department, Kalasalingam University. Krishnankoil-626126, Virudhunagar, Tamil Nadu, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","4","","","","10.1109/ICEICE.2017.8191862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191862","Pyramid horn antenna;Genetic algorithm","Genetic algorithms;Horn antennas;Gain;Optimization;Sociology;Statistics","aperture antennas;genetic algorithms;horn antennas","evolution strategy;pyramid horn antenna design;optimized parameters;aperture dimensions;axis length;antenna gain;resonant frequency values;optimized value approximate solution;genetic algorithm","","","","","","","","IEEE","IEEE Conferences"
"MEMS cantilever based identification of carcinogenic MZN","K. Dhineshkaarthi; S. K. Sathya Lakshmi Preeth; R. Kumar","Electronics and Instrumentation Engineering, NIT Nagaland, India; Computer Science and Engineering, NIT Nagaland, India; Electronics and Instrumentation Engineering, NIT Nagaland, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","4","","","","10.1109/ICEICE.2017.8191863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191863","MEMS;Cantilever;MZN;FEA","Adsorption;Sensors;Structural beams;Gold;Micromechanical devices;Resonant frequency;Instruments","adsorption;beams (structures);bioMEMS;cantilevers;drugs;finite element analysis;food processing industry;gold;microsensors","feed addictive;loading platform;finite element analysis;metronidazole detection;molecular imprinted gold cantilever beam;microelectromechanical system;toxicity level;food processing industry;carcinogenic MZN;MEMS cantilever based identification;bio-molecule adsorption;1KHz;MZN bio-molecules;mass loading;frequency 100.0 Hz;frequency 1.0 kHz","","","","","","","","IEEE","IEEE Conferences"
"Power quality in a smart grid distribution system using automatic OLTC","D. Pothugunta; S. Harish; R. M. Kumar; E. R. Kumar; T. Thenmozhi","Department of Electrical and Electronics Engineering, Sri Sai Ram Institute of Technology, Tamilnadu, India; Department of Electrical and Electronics Engineering, Sri Sai Ram Institute of Technology, Tamilnadu, India; Department of Electrical and Electronics Engineering, Tamilnadu, India; Department of Electrical and Electronics Engineering, Tamilnadu, India; Department of Electrical and Electronics Engineering, Tamilnadu, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191864","On load tap changer;Analog to Digital Converter;opto-coupler;relays;transducers and controllers","Relays;Smart grids;Voltage control;Universal motors;Transducers;Hardware;Instruments","demand side management;distributed power generation;on load tap changers;power supply quality;smart power grids;voltage control","peak hours;industrial load patterns;residential load patterns;rated voltage;power quality;on-load tap changeover system;voltage transducers;digital signals;on-load tap changers;smart grid distribution system;automatic OLTC;evolved grid system;electricity demand;electrical systems;C software","","","","","","","","IEEE","IEEE Conferences"
"Reduction of harmonics in distributed generation system using L-Z source inverter","K. Divya; T. G. Raj; P. Maniraj","M. Kumarasamy College Of Engineering, Karur, India; M. Kumarasamy College Of Engineering, Karur, India; M. Kumarasamy College Of Engineering, Karur, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191865","THD;L-Z-source inverter;Distributed generating system;Grid","Inverters;Harmonic analysis;Inductors;Switches;Instruments;Surges;Capacitors","DC-DC power convertors;distributed power generation;power convertors","distributed generation system;power electronics converter;input current;special power converter;L-Z-source inverter;harmonics reduction;input voltage;distributed generating system normal DC-DC converter;MATLAB SIMULINK software","","1","","","","","","IEEE","IEEE Conferences"
"Error detection and correction using decimal matrix code: Survey","T. E. Santhia; R. H. R. Bharathi; M. Revathy","Electronics and Communication Engineering, PSNA College of Engineering and Technology, Dindigul, India; Electronics and Communication Engineering, PSNA College of Engineering and Technology, Dindigul, India; Electronics and Communication Engineering, PSNA College of Engineering and Technology, Dindigul, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191867","nanoscale;multiple cell upsets;soft error;reliability","Circuit faults;Error correction codes;Decoding;Redundancy;Random access memory;Parity check codes","error correction codes;fault tolerance;integrated circuit reliability;radiation hardening (electronics);reliability;SRAM chips","decimal matrix code;CMOS technology;error correction code;soft error rate;single bit upset;MCU;radiation environment;error detection code;fault tolerant memory cells;transient multiple cell upsets;memory applications;reliability issues","","","","","","","","IEEE","IEEE Conferences"
"Real time sign language interpreter","G. G. Nath; C. S. Arun","Department of Electronics and Communication, Sree Buddha College of Engineering, Pattoor, Kerala, India; Department of Electronics and Communication, Sree Buddha College of Engineering, Pattoor, Kerala, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191869","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191869","Convex Hull;Sign Language;HCIs;ARM CORTEX;Convex points;Defect points;emplate matching","","handicapped aids;human computer interaction;image matching;natural language processing;sign language recognition;text analysis","home appliances;disabled people;sign language recognition;gesture controlled activities;human computer interaction;communication aid;ARM CORTEX A8 processor board;hand sign image;real time sign language interpreter;deaf and dumb people;convex hull algorithm;template matching algorithm;webcam;Open CV;software tool;image processing techniques","","1","","","","","","IEEE","IEEE Conferences"
"Comparative study of PI and one-cycle control of a dual-input DC/DC converter","G. S. Das; G. G. Kumar; A. Sivaprasad; S. Kumaravel","Department of Electrical Engineering, National Institute of Technology, Calicut, Kerala-673601, India; Department of Electrical Engineering, National Institute of Technology, Calicut, Kerala-673601, India; Department of Electrical Engineering, National Institute of Technology, Calicut, Kerala-673601, India; Departmentof Electrical Engineering, National Institute of Technology, Calicut, Kerala-673601, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","6","","","","10.1109/ICEICE.2017.8191870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191870","Hybrid energy system;Power electronic interface;Dual-Input DC/DC converter;One cycle control","Voltage control;Switches;Inductors;Transient analysis;Steady-state;Topology","DC-DC power convertors;digital control;PI control","one-cycle control;dual-input DC/DC converter;multiinput DC-DC converters;suitable control strategy;control techniques;PI control;MATLAB;Simulink platform;dSPACE 1104 real time digital controller;steady state analysis","","1","","","","","","IEEE","IEEE Conferences"
"Design of SEPIC converter for BLDC motor from photovoltaic cell","T. G. Raj; B. R. Kumar","MKCE, Karur-639113; MKCE, Karur-639113","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","4","","","","10.1109/ICEICE.2017.8191871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191871","Maximum Power Point Tracking (MPPT);Photo Voltaic cells (PV cells);Voltage Source Inverter (VSI);Perturb & Observe (P&O)","Brushless DC motors;Maximum power point trackers;Inductance;Inverters;Photovoltaic systems","brushless DC motors;invertors;low-pass filters;machine control;permanent magnet motors;perturbation techniques;photovoltaic cells;photovoltaic power systems;power filters;renewable energy sources;solar cells;voltage-source convertors","BLDC motor;photovoltaic cell;permanent magnet Brushless Direct Current motor;VSI;voltage source inverter;SEPIC converter values;transfer function;Renewable Energy Source;Solar PV cells;perturb-and-observe technique;low pass filter;MATLAB-SIMULINK software","","","","","","","","IEEE","IEEE Conferences"
"Ultra low consumption device for future electronics-tunnel field effect transistor : A survey","R. H. R. Bharathi; T. E. Santhia; P. Karthikeyan","Department of ECE, PSNA College of Engineering and Technology, Dindigul, Tamilnadu, India; Department of ECE, PSNA College of Engineering and Technology, Dindigul, India; Department of ECE, PSNA College of Engineering and Technology, Dindigul, Tamilnadu, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","6","","","","10.1109/ICEICE.2017.8191872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191872","TFET (Tunnel Field Effect Transistor);MOSFET (Metal Oxide Semiconductor Field Effect Transistor);ON current;low power","Logic gates;TFETs;Tunneling;Electric potential;Dielectrics;MOSFET","MOSFET;p-i-n diodes;tunnel transistors","static power utilization;electronic circuits;swing switches;TFETs;band-to-band burrowing;low-control applications;subthreshold swing;device structure;ultra low consumption device;future electronics-tunnel field effect transistor;looming power emergency;MOSFETs;gate engineering structures;gated p-i-n diodes","","","","","","","","IEEE","IEEE Conferences"
"Autonomous congestion control deploying SAURP","D. J. H. Bell; D. J. S. Asir","Dept. of ECE, Kamaraj College of Engineering and Technology, Virudhunagar, India; Dept. of ECE, Karunya University, Coimbatore, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","4","","","","10.1109/ICEICE.2017.8191874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191874","Key Words;ICN;SAURP;Buffer Management","Delays;Peer-to-peer computing;Routing;Routing protocols;Buffer storage;Instruments;Adaptive systems","mobile ad hoc networks;routing protocols;telecommunication congestion control","autonomous congestion control;SAURP;intermittent networks;ICNs;mobile ad hoc networks;complete end-to-end path;Self Adaptive Utility;Routing Protocol;routing messages","","","","","","","","IEEE","IEEE Conferences"
"Delay performance analysis of wireless sensor network with multiple mobile sinks","D. J. H. Bell; D. J. S. Asir","Dept. of ECE, Kamaraj College of Engineering and Technology, Virudhunagar, India; Dept. of ECE, Karunya University, Coimbatore, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","6","","","","10.1109/ICEICE.2017.8191875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191875","Wireless Sensor Network;Multiple Sinks;Data Fusion;MADC","Delays;Mobile communication;Mobile computing;Wireless sensor networks;Base stations;Instruments;Data integration","mobility management (mobile radio);sensor fusion;wireless sensor networks","delay performance analysis;wireless sensor network;multiple mobile sinks;WSN;self-configurable network;sensor nodes;destination node;single mobile sink;sensing nodes;network delay;Mobility Assisted Data Collection;mobile data;network life time;self-healing network;MADC model;through put;data fusion","","","","","","","","IEEE","IEEE Conferences"
"Image processing based intelligent parking system","K. Kaarthik; A. Sridevi; C. Vivek","Department of Electronics and Communication Engineering, M. Kumarasamy College of Engineering(Autonomous), Thalavapalayam, Karur-639113; Department of Electronics and Communication Engineering, M. Kumarasamy College of Engineering(Autonomous), Thalavapalayam, Karur-639113; Department of Electronics and Communication Engineering, M. Kumarasamy College of Engineering(Autonomous), Thalavapalayam, Karur-639113","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","4","","","","10.1109/ICEICE.2017.8191876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191876","Intelligent Parking;Image Processing;Vehicle;Arduino uno","Image segmentation;Cameras;Automobiles;Image edge detection;Shape;Instruments","display instrumentation;image processing;microcontrollers;traffic engineering computing","specific number;Image processing Display;Seven segment display;hardware implementation;software platform;oral information;audio system;free empty parking area;systematic approach;high population transportation;high dense population;image processing based intelligent parking system","","3","","","","","","IEEE","IEEE Conferences"
"Perturb and Observe (P&O) based MPPT controller for PV connected brushless DC motor drive","G. R. Kanagachidambaresan; R. Anand; A. Kalam","Department of EEE, Sri Krishna College of Technology, Coimbatore, India; Department of EEE, Sri Krishna College of Technology, Coimbatore, India; Smart Energy Research Unit, College of Engineering and Science, Victoria University, Melbourne, Australia","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191877","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191877","Maximum Power Point Tracking;P&O Observe;BLDC Motor;Proportional Integral and Solar Photovoltaic","Maximum power point trackers;Mathematical model;Solar panels;Instruments;Algorithm design and analysis;Resistance","angular velocity control;brushless DC motors;control system synthesis;DC motor drives;electric current control;machine control;maximum power point trackers;photovoltaic power systems;voltage control","MPPT controller;Maximum Power Point Tracking algorithm;BLDC motor;voltage ripple;load condition;Perturb and Observe;PV connected brushless DC motor drive;MPPT algorithm;controller design;interleaved converter;current ripple;speed control;Matlab Simulink","","3","","","","","","IEEE","IEEE Conferences"
"Power oscillation damping using ultracapcitor and voltage source based FACTS controllers","K. Dayalal Joshi; V. Chandrakar","Department of Electrical Engineering, G.H. Raisoni College of Engineering, Nagpur, India; Department of Electrical Engineering, G.H. Raisoni College of Engineering, Nagpur, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","6","","","","10.1109/ICEICE.2017.8191878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191878","FACTS;Ultracapacitor;Power oscillation damping","Supercapacitors;Automatic voltage control;Oscillators;Mathematical model;Damping","damping;flexible AC transmission systems;load flow control;oscillations;power convertors;power system stability;power transmission control;static VAr compensators;supercapacitors","FACTS controllers;Voltage source converter;full-scale nonlinear model;normal operating conditions;control strategy;ultracapacitor bank;power oscillation damping;transmission system;pulse configuration;DC link;STATCOM;SSSC;UPFC;voltage 500.0 kV","","","","","","","","IEEE","IEEE Conferences"
"Enhancement of transient stability using wide area controlled SVC's","M. Keerthana; S. Banumathi","Department of Electrical and Electronics Engineering, M. Kumarasamy College of Engineering, Tamilnadu, India; Departtment of Electrical and Electronics Engineering, M. Kumarasamy College of Engineering, Tamilnadu, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","4","","","","10.1109/ICEICE.2017.8191879","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191879","Phasor measurement units;Transient stability;SVC;Wide area control;inter area modes","Power system stability;Stability analysis;Damping;Phasor measurement units;Load modeling;Oscillators;Kalman filters","damping;Kalman filters;oscillations;phasor measurement;power system control;power system interconnection;power system transient stability","power systems;post fault inter area;phasor measurement units;nonlinear Kalman filter;inter area modes;manner the main swing;damping stability;estimated inter area;developed control calculations;wide-area control signs;system stability;transient stability enhancement;wide area controlled SVC;wide-area control system;Australian test framework","","","","","","","","IEEE","IEEE Conferences"
"Design of a sliding-mode-controlled dc-dc converter for MPPT in grid-connected PV System","K. Keshari; S. Neeli; K. Vijayakumar","Electrical Engineering Department, Malaviya National Institute of Technology, Jaipur, India, 302017; Electrical Engineering Department, Malaviya National Institute of Technology, Jaipur, India, 302017; Electrical Engineering Department, Malaviya National Institute of Technology, Jaipur, India, 302017","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","8","","","","10.1109/ICEICE.2017.8191880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191880","PV system;MPPT techniques;DC-DC converter;Sliding-mode control","Mathematical model;DC-DC power converters;Algorithm design and analysis;Photovoltaic systems;Instruments;Stability analysis","control system synthesis;DC-DC power convertors;electric current control;invertors;maximum power point trackers;photovoltaic power systems;power generation control;power grids;three-term control;variable structure systems","control design approach;maximum power point;grid-connected PV system;sliding-mode technique;design model;voltage reference;MPPT algorithm;irradiance;temperature;sliding surface;second-order filter;complete mathematical study;control conditions;DC-link voltage;inverter current control scheme;comparative study;fast tracking response;cascaded PID controller;sliding-mode-controlled DC-DC converter design;sliding mode design;settling time","","4","","","","","","IEEE","IEEE Conferences"
"Design and implementation of low cost web based human health monitoring system using Raspberry Pi 2","C. K. R. Kirankumar; M. Prabhakaran","Department of Electronics and Instrumentation Engineering, Sri Ramakrishna Engineering College, Coimbatore, India; Department of Electronics and Instrumentation Engineering, Sri Ramakrishna Engineering College, Coimbatore, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191881","health monitoring;raspbeery pi;ebmonitoring;childmonitoring","Monitoring;Pediatrics;Medical services;Electrocardiography;Instruments;Biomedical monitoring;Electromyography","Internet;medical computing;patient monitoring","Raspberry Pi;health parameters;adult patient monitoring mode;child monitoring mode;Web based human health monitoring system;Internet","","","","","","","","IEEE","IEEE Conferences"
"Performance analysis of MIMO MC-CDMA system using multi equalizers","J. Kirubakaran; G. P. Venkatesan","Department of Electronics and Communication, PGP College of Engineering and Technology, Namakkal, Tamilnadu India; Department of Electronics and Communication, SNS College of Engineering, Coimbatore, Tamilnadu India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191882","MC-CDMA;MIMO;ISI;Relay;MMSE;MLSE","MIMO;Relays;Multicarrier code division multiple access;Maximum likelihood estimation;Equalizers;Receivers","code division multiple access;equalisers;error statistics;intersymbol interference;MIMO communication;OFDM modulation","Orthogonal Frequency Division Multiplexing;MC-CDMA frameworks;MIMO MC-CDMA system;multiequalizers;modulation systems;bit error rate;multiple input multiple output multicarrier code division multiple access framework;BER;performance analysis;equalization techniques;information rates;intersymbol interference;ISI;binary phase shift keying;BPSK;quadrature phase shift keying;QPSK;quadrature amplitude modulation;QAM;minimum mean square error;MMSE;maximum likelihood sequence estimation;MLSE;Matlab","","","","","","","","IEEE","IEEE Conferences"
"Design and analysis of FIR filters using low power multiplier and full adder cells","S. Kiruthika; A. V. Starbino","Department of Electronics and Instrumentation Engineering, M. Kumarasamy College Of Engineering, Karur; Department of Electronics and Instrumentation Engineering, M. Kumarasamy College Of Engineering, Karur","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191883","adder;multiplier;filter;low power;transposed form;flipflop","Finite impulse response filters;Transistors;Adders;Delays;Instruments;Very large scale integration;IIR filters","adders;FIR filters;integrated circuit design;low-power electronics;multiplying circuits;SPICE;VLSI","FIR filters;low power multiplier;CMOS VLSI circuits;low power units;direct form method;Transposed form method;low power filters;linear phase;folded filters;full adder cells;transposed form method;TANNER S-EDIT tool;T-SPICE","","","","","","","","IEEE","IEEE Conferences"
"Railway obstacle detection and power storage using image processing and hybrid technology","S. Komalachitra; S. Bhargavi; R. Devika; S. Kumuthavalli; M. Narayani","Electrical And Electronics Engineering, Sri SaiRam Institute Of Technology Chennai, India; Electrical And Electronics Engineering, Sri SaiRam Institute Of Technology Chennai, India; Electrical And Electronics Engineering, Sri SaiRam Institute Of Technology Chennai, India; Electrical And Electronics Engineering, Sri SaiRam Institute Of Technology Chennai, India; Electrical And Electronics Engineering, Sri SaiRam Institute Of Technology Chennai, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","3","","","","10.1109/ICEICE.2017.8191884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191884","Railway;obstacle detection;Image processing;Energy Harvesting;Hybrid Technology;Renewable energy;Microcontrollers","Image processing;Monitoring;Microcontrollers;Energy harvesting;Temperature sensors;Accidents","alarm systems;energy conservation;energy storage;image capture;image motion analysis;object detection;railway accidents;railway engineering","electrical energy;image processing technique;Piezo Electric crystal;power storage;hybrid technology;locomotive accidents;Warning System;renewable energy;image processing methodology;railway obstacle detection;Peltier sensor;Solar panels","","","","","","","","IEEE","IEEE Conferences"
"A novel high performance ECC processor architecture with two staged multiplier","K. M. John; S. Sabi","Electronics and Communication Engineering, Sree Buddha College of Engineering, Kerala, India; Electronics and Communication Engineering, Sree Buddha College of Engineering, Kerala, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191885","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191885","Elliptical curve cryptography (ECC);Field Programmable Gate Array (FPGA);high speed ECC","Field programmable gate arrays;Elliptic curve cryptography;Computer architecture;Hardware;Registers;Software","field programmable gate arrays;multiplying circuits;public key cryptography","low area elliptical curve cryptographic processor;precision multiplier;segmented pipelining;clock cycles;data dependency;modified Montgomery algorithm;high speed timing closure approach;high performance ECC processor architecture;two-staged multiplier;point multiplication;VDHL coding;Virtex-5 FPGA;Xilinz","","","","","","","","IEEE","IEEE Conferences"
"Mathematical modeling and simulation of UPQC in distributed power systems","D. Krishna; M. Sasikala; V. Ganesh","Anurag Group of Institutions, Venkatapur, Hyderabad India-500088; Godutai Engg. College for Women, Kalaburagi, Gulbarga India-585103; JNTUA College of Engineering, Pulivendula, Kadapa India-516390","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","5","","","","10.1109/ICEICE.2017.8191886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191886","PowerQuality(PQ);APF;UPQCand MATLAB/Simulink","Power quality;Instruments;Mathematical model;Voltage control;Harmonic analysis;Active filters","active filters;distributed power generation;mathematical analysis;power harmonic filters;power supply quality","distributed power systems;mathematical analysis;distribution power systems;series VSC;mathematical approach;power quality issues;power quality problems;shunt-APF;series-APF;substations;power quality problem mitigation;d-q method;p-q concept;UPQC control;MATLAB;Simulink","","","","","","","","IEEE","IEEE Conferences"
"Enabling high performance computing in cloud computing environments","M. Kumaresan; G. P. Venkatesan","Dept. of Computer Science, PGP College of Engineering and Technology, Anna University, Chennai, Tamilnadu, India; Research & Development SNS, College of Engineering, Anna University, Chennai, Tamilnadu, India","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","6","","","","10.1109/ICEICE.2017.8191887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191887","HPC;Cloud;SDN based scheduler;Multi-tenancy;Heterogeneity;Virtualization overhead;Shared storage","Cloud computing;Servers;Virtualization;Interference;Computational modeling;Virtual machining;Resource management","cloud computing;parallel processing","computing clusters;recurring maintenance cost;HPC application users;cloud service;HPC applications;shared resources;cloud computing environments;server based model;high performance computing applications;cloud infrastructures","","","","","","","","IEEE","IEEE Conferences"
"Brain tumor classification and segmentation in MRI images using PNN","R. Lavanyadevi; M. Machakowsalya; J. Nivethitha; A. N. Kumar","Electronics and Communication Engineering, P.S.R. Rengasamy College of Engineering for Women, sivakasi; Electronics and Communication Engineering, P.S.R. Rengasamy College of Engineering for Women, sivakasi; Electronics and Communication Engineering, P.S.R. Rengasamy College of Engineering for Women, sivakasi; Electronics and Communication Engineering, P.S.R. Rengasamy College of Engineering for Women, sivakasi","2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)","","2017","","","1","6","","","","10.1109/ICEICE.2017.8191888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8191888","Probabilistic Neural Networks;Magnetic Resonance Images (MRI);Discrete Wavelet Transform;Principle Component Analysis (PCA);K-means Clustering;brain tumor Classification;Gray Level Co-occurrence Matrix (GLCM)","Tumors;Image segmentation;Neural networks;Training;Feature extraction;Cancer","biomedical MRI;brain;cancer;cellular biophysics;feature extraction;image classification;image recognition;image segmentation;medical image processing;neural nets;principal component analysis;tumours","tumour cells;automatic brain tumor stage classification;brain tumor segmentation;MRI images;irregular cells;benign tumor;malignant tumor;feature extraction;gray level cooccurrence matrix;image recognition;image compression;principal component analysis;probabilistic neural network;classification accuracy","","3","","","","","","IEEE","IEEE Conferences"
