"Mathematical Model for Autonomous Power Supply Systems on Renewable Sources for Remote Power Users","I. Zicmane; K. Berzina; A. Mahnitko","Faculty of Power and Electrical Engineering, Riga Technical University, Riga, Latvia; Faculty of Power and Electrical Engineering, Riga Technical University, Riga, Latvia; Faculty of Power and Electrical Engineering, Riga Technical University, Riga, Latvia","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601198","autonomous power supply system;renewable energy sources;energy quality;wind station;photovoltaic station","Batteries;Power supplies;Wind power generation;Renewable energy sources;Wind energy;Mathematical model","distributed power generation;electricity supply industry;power generation economics;power generation reliability;reactive power control;wind power;wind power plants","traditional large power plants;distributed generation;autonomous energy systems;renewable energy sources;photoelectric plants;wind force;light energy flow;windmill electric generating unit;energy carrier;autonomous power supply systems;remote power users;electric power industry;electricity production;output power instability;active power redistribution;reactive power redistribution;operational control;energy quality","","","","","","","","IEEE","IEEE Conferences"
"Augmented-Reality Computer-Vision Assisted Disaggregated Energy Monitoring and IoT Control Platform","J. A. Purmaissur; P. Towakel; S. P. Guness; A. Seeam; X. A. Bellekens","Middlesex University (Mauritius) Uniciti, Flic en Flac, Mauritius; Middlesex University (Mauritius) Uniciti, Flic en Flac, Mauritius; Middlesex University (Mauritius) Uniciti, Flic en Flac, Mauritius; Middlesex University (Mauritius) Uniciti, Flic en Flac, Mauritius; University of Abertay, Dundee, Scotland","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601199","Air Quality;Augmented Reality;Presence detection;Sensor","Smart homes;Augmented reality;Monitoring;Energy consumption;Plugs;Computer vision;Cameras","augmented reality;computer vision;control engineering computing;energy consumption;Internet of Things;user interfaces","reality computer-vision assisted disaggregated energy monitoring;IoT control platform;innovative low cost;affordable platform;smart home control;augmented reality;fuel costs;interactive system;live energy usage;time energy consumption;complex smart home applications;transparent interactive user interface","","1","","","","","","IEEE","IEEE Conferences"
"Proposing a Blockchain-based Solution to Verify the Integrity of Hardcopy Documents","S. Mthethwa; N. Dlamini; G. Barbour","Council for Scientific and Industrial Research (CSIR) Modelling and Digital Science Unit, Information Security, Pretoria, South Africa; Council for Scientific and Industrial Research (CSIR) Modelling and Digital Science Unit, Information Security, Pretoria, South Africa; Council for Scientific and Industrial Research (CSIR) Modelling and Digital Science Unit, Information Security, Pretoria, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601200","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601200","blockchain;2D barcodes;cryptographic hashing;digital signatures;document generation and validation;document verification;integrity;optical character recognition (OCR);secure hash algorithm (SHA-256);tesseract","Optical character recognition software;Blockchain;Cryptography;Digital signatures;Two dimensional displays;Character recognition;Companies","bar codes;cryptocurrencies;digital signatures;document image processing;fraud;optical character recognition","2D barcodes;digital signatures;optical character recognition;OCR;cryptographic hashing;document verification;document integrity;document fraud;South Africa;hardcopy documents;blockchain-based solution","","","","","","","","IEEE","IEEE Conferences"
"Delivery of an Interactive Audio Course on Fisheries Law via Dumb Phones: Agalega Island as a Case Study for Testing a Novel Distance Education Platform - The Audio MOOC","R. K. Moloo; K. Kumar Khedo; T. V. Prabhakar","Department of Digital Technogies, University of Mauritius(UoM), Reduit, Mauritius; Department of Digital Technogies, University of Mauritius(UoM), Reduit, Mauritius; Department of Computer Science, Indian Institute of Technology Kanpur (IITk), Kanpur, India","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601202","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601202","Audio MOOC;Audio Learning System;Distance Education for low-literate population;Mobile for Development (M4D)","Sociology;Statistics;Aquaculture;Learning systems;Logic gates;Training","cellular radio;computer aided instruction;distance learning;educational courses","interactive audio course;fisheries law;dumb phones;Agalega island;audio-only learning mode;fledge audio-MOOC;audio MOOC framework;innovative framework;low literate population;education process;learning materials;connectivity;MOOCs;remote island;Indian Ocean;air access;basic phones;voice calls;ideal test case scenario;semiliterate population;GSM gateway;distance education platform","","","","","","","","IEEE","IEEE Conferences"
"Performance Analysis of Machine Learning Classifiers for Intrusion Detection","S. Zwane; P. Tarwireyi; M. Adigun","Department of Computer Science, University of Zululand, KwaDlangezwa, South Africa; Department of Computer Science, University of Zululand, KwaDlangezwa, South Africa; Department of Computer Science, University of Zululand, KwaDlangezwa, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601203","Tactical Network;ensemble learning;Machine learning;build-time;test-time","Intrusion detection;Machine learning;Training;Machine learning algorithms;Classification algorithms;Measurement;Support vector machines","belief networks;computer network security;decision trees;military communication;military computing;multilayer perceptrons;pattern classification;radio networks;random forests;security of data;support vector machines","network centric warfare operational theory;information warfare attacks;intrusion detection systems;cyber security;IDS issues;TWN;ensemble-based learning methods;detection accuracy metrics;ensemble classifiers;security breach;Bayesian network;security requirements;machine learning classifiers;tactical wireless network communication technologies;NCW theory;multilayer perceptron;support vector machine;Adaboost;random forest;bootstrap aggregation;decision tree;J48;WEKA tool;AUC;TPR;FPR","","1","","","","","","IEEE","IEEE Conferences"
"Rhonda: the architecture of a multilingual speech-to-speech translation pipeline","J. A. Louw; A. Moodley","Human Language Technologies Research Group, Meraka Institute, CSIR, Pretoria, South Africa; Human Language Technologies Research Group, Meraka Institute, CSIR, Pretoria, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","7","","","","10.1109/ICONIC.2018.8601204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601204","speech-to-speech translation;automatic speech recognition;machine translation;text-to-speech;multilingual","Pipelines;Protocols;Computer architecture;Automatic speech recognition;Engines;Telecommunications","language translation;pipelines;speech recognition","speech-to-speech translation pipeline;speech signal;machine translation;architectural building;Rhonda speech-to-speech translation system;text-to-speech;automatic speech recognition;individual Human Language Technology components","","","","","","","","IEEE","IEEE Conferences"
"Usability of Text-to-Speech Synthesis to Bridge the Digital Divide in South Africa: Language Practitioner Perspectives","G. I. Schlünz","Human Language Technology Research Group, CSIR Meraka Institute, Pretoria, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","10","","","","10.1109/ICONIC.2018.8601205","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601205","Digital divide;accessibility;usability;text-to-speech synthesis;South African languages;perceptual evaluation;language practitioners","Tools;Usability;Dictionaries;Stress;Electronic publishing;Training data;Benchmark testing","Digital Divide;natural language processing;speech synthesis","Digital Divide;South Africa;baseline usability;text-to-speech voices;language practitioner perspectives;text-to-speech synthesis;African languages;pronunciation improvements","","","","","","","","IEEE","IEEE Conferences"
"Gamification in m-Health Applications and its Effects on Health Behavioural Changes in Net Generation Students","J. Goldhill; S. Roodt","Department of Information Systems, University of Cape Town, Cape Town, South Africa; Department of Information Systems, University of Cape Town, Cape Town, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","7","","","","10.1109/ICONIC.2018.8601206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601206","Digital Natives;Gamification;Generation Y;Health Behaviours;m-Health Applications;Millennials;Net Generation;Persuasive Computing;Students","Computers;Information systems;Medical services;Games;Mobile handsets;Millennials","computer aided instruction;computer games;health care;human factors;mobile computing","Gamification;m-Health Applications;positive effect;health problems;m-health application;health behaviours;health behavioural changes","","","","","","","","IEEE","IEEE Conferences"
"Web Authentication Security Using Image Steganography and AES Encryption","H. Mogale; M. Esiefarienrhe; L. Letlonkane","Department of Computer Science, North-West University, Mafikeng, 2735, South Africa; Department of Computer Science, North-West University, Mafikeng, 2735, South Africa; Department of Computer Science, North-West University, Mafikeng, 2735, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","7","","","","10.1109/ICONIC.2018.8601208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601208","AES Encryption;Steganography;Web;Authen-tication;Cryptography","Authentication;Encryption;Discrete cosine transforms;Internet;Standards","cryptography;image coding;steganography","developed web authentication system;users passwords;AES encryption;face identification photograph;encrypted password;robust security;image steganography;Web authentication security systems;128-bit advanced encryption standard algorithm;highly-secure authentication security system","","","","","","","","IEEE","IEEE Conferences"
"Towards the Development of an Interlink Protocol for Disease Surveillance Data Aggregation: A Namibian Context","N. Angula; N. Dlodlo","Namibia University of Science and Technology, Windhoek, Namibia; Namibia University of Science and Technology, Windhoek, Namibia","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601209","health information systems;disease surveillance;interlink protocol;data aggregation","Diseases;Surveillance;Protocols;Interoperability;Semantics;Information systems;Real-time systems","data aggregation;diseases;electronic data interchange;health care;medical information systems;open systems;semantic Web","disease surveillance;district health information system;data aggregation;Namibian context;JSON format;health information silo systems;data semantic interoperability;Namibian public health institutions;heterogeneous health information systems;computer systems;interlink protocol","","","","","","","","IEEE","IEEE Conferences"
"Real-time Multiple Vehicle Detection using a Rear Camera Mounted on a Vehicle","O. Oheka; C. Tu","Department of Computer Systems Engineering, Tshwane University of Technology, Pretoria, South Africa; Department of Computer Systems Engineering, Tshwane University of Technology, Pretoria, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601211","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601211","computer vision;vehicle detection;vehicle tracking;video surveillance;driving assistance","Roads;Cameras;Vehicle detection;Streaming media;Tracking;Real-time systems;Monitoring","automobiles;cameras;computer vision;learning (artificial intelligence);object detection;object tracking;traffic engineering computing","robustness;traffic monitoring;road;computer vision system;driving assistance;tracking system;Adaboost algorithm;multiple vehicle detection;rear camera;background cancelation technique;security;traffic assistance;Haar-like features;cascade configuration;passenger car;video data","","","","","","","","IEEE","IEEE Conferences"
"Human Language Technology Audit 2018: Design Considerations and Methodology","I. Wilken; T. Gumede; C. Moors; K. Calteaux","Human Language Technology Research Group, CSIR Meraka Institute, Pretoria, South Africa; Human Language Technology Research Group, CSIR Meraka Institute, Pretoria, South Africa; Human Language Technology Research Group, CSIR Meraka Institute, Pretoria, South Africa; Human Language Technology Research Group, CSIR Meraka Institute, Pretoria, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","7","","","","10.1109/ICONIC.2018.8601212","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601212","human language technology;technology audit;language resources;text resources;speech resources;digital humanities","Tools;Software;Instruments;Research and development;Conferences;Data models;Design methodology","auditing;Digital Divide;financial data processing;natural language processing;natural languages","human Language technology audit 2018;policy-makers;SADiLaR;research infrastructure programme;South African language resources;updated audit;human language technology resources;sufficient information;sustainable audit tool;digital language resources","","","","","","","","IEEE","IEEE Conferences"
"M-Government Adoption Framework for Least Developed Countries: The Case of Malawi","J. E. Mtingwi; T. Mawela; A. Leornad","Department of Informatics, Universty of Pretoria, Pretoria, South Africa; Department of Informatics, Universty of Pretoria, Pretoria, South Africa; Department of Informatics, Universty of Pretoria, Pretoria, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","8","","","","10.1109/ICONIC.2018.8601213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601213","least developed countries;leap frogging;digital gap;pragmatism;e-government;m-government","Stakeholders;Electronic government;Mobile handsets;Biological system modeling;Indexes","decision making;environmental factors;government data processing;Internet;mobile computing","LDC;least developed countries;ICT developmental challenges;mobile government adoption framework;M-government adoption framework;comprehensive technology adoption framework;current technology adoption frameworks;E-government","","","","","","","","IEEE","IEEE Conferences"
"Innovative Method for Power Factor Correction using a Solar Plant as a Source of Reactive Power","E. M. Malatji; B. Chabangu","Dept. of Electrical and Electronic Engineering Technology, University of Johannesburg, South Africa; Dept. of Electrical and Electronic Engineering Technology, University of Johannesburg, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601214","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601214","transformer;solar;power factor;reactive power;overloading","Reactive power;Current transformers;Power factor correction;Mathematical model;Capacitors;Automatic voltage control;Solar system","power factor correction;power transformers;reactive power;solar power stations","innovative method;power factor correction;solar plant;reactive power;low power factor;multiple transformers;food processing plant","","","","","","","","IEEE","IEEE Conferences"
"Resource Leveraging and Teaching Computing in the New Lower Secondary Mauritian Curriculum","N. K. Betchoo","Dean of Faculty Department of Business and Management, Université des Mascareignes, Beau Plan, Pamplemousses","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","4","","","","10.1109/ICONIC.2018.8601215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601215","resource leveraging;teaching;programming;software;digital divide;lower secondary;Mauritius","Education;Programming profession;Software;Computer languages;Information technology","computer aided instruction;computer science education;educational courses;educational institutions;information technology;teaching","basic courses;lower secondary schools;computer science;fully developed information technology hub;cyber-island;Mauritian students;digital learning;Mauritian government;new lower secondary Mauritian curriculum;ICT students;digital divide;informal learning;teaching area;teaching computing;key variables resource leveraging;digital world;computational thinking;stated level need;essentially theory","","","","","","","","IEEE","IEEE Conferences"
"Scaling Education in Emerging Markets to Participate in Industry 4.0","J. W. Lambrechts; S. Sinha","Department of Electrical and Electronic Engineering Science, University of Johannesburg, Johannesburg, South Africa; Research and Internationalisation University of Johannesburg, Johannesburg, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601216","ICT in education;Industry 4.0;decentralization;scaled education;sustainability;deconcentration;developing countries;emerging markets;education;pedagogy","Education;Industries;Government;Sustainable development;Biological system modeling;Economics","computer aided instruction;production engineering computing;socio-economic effects;sustainable development","information and communication technology;Industry 4.0;socioeconomic growth;policies governing learners;decentralized education system;fourth industrial revolution;skills development;ICT;emerging markets","","","","","","","","IEEE","IEEE Conferences"
"System for Monitoring and Control of the Baxter Robot","Y. Yordanov; O. Nakov; V. Mladenov","Faculty of Automatics Technical, University of Sofia, Bulgaria; Faculty of Computer Systems and Technologies, Technical University of Sofia, Bulgaria; Faculty of Automatics Technical, University of Sofia, Bulgaria","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","4","","","","10.1109/ICONIC.2018.8601217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601217","Baxter;Python;Software;WebCam","Cameras;Robot kinematics;Robot vision systems;Libraries;Software","authoring languages;biomedical telemetry;industrial robots;Internet;materials handling;mobile robots;printed circuits;production engineering computing;real-time systems","control software works;printed circuit board handling;plastic injection;place operations;pick;end-of-line packaging;different industry tasks - co-packing;robots;fewer employees - companies;midsize manufacturers;Baxter industrial robot;hardware system;scientific report details;Baxter robot","","","","","","","","IEEE","IEEE Conferences"
"Detecting and Removing the Impulsive Noise in OFDM Channels Using Different ANN Techniques","O. M. Shekoni; A. N. Hasan; T. Shongwe","Department of Electrical & Electronic Engineering, University of Johannesburg, South Africa; Department of Electrical & Electronic Engineering, University of Johannesburg, South Africa; Department of Electrical & Electronic Engineering, University of Johannesburg, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601218","Artificial Neural Network;Bayesian Regularization;Bit error rate;Binary Phase Shift Keying;Levenberg-Marquardt;Machine learning;Scaled-conjugate;Clipping and Nulling;Power Line Communication","OFDM;Bayes methods;Bit error rate;Artificial neural networks;Signal to noise ratio;Binary phase shift keying;Training","carrier transmission on power lines;error correction;impulse noise;neural nets;OFDM modulation;telecommunication computing;wireless channels","OFDM channels;ANN techniques;modulation scheme;PLC channel;PLC problems;impulsive noise error correcting methods;Levenberg-Marquardt ANN technique;Scaled conjugate gradient technique;Bayesian regularization technique;impulsive-noise error-correcting technique;noise ratio power;OFDM systems;power line communication channel;orthogonal frequency division multiplexer;artificial neural network techniques","","","","","","","","IEEE","IEEE Conferences"
"Renewable Energy Sources and Grid Integration in Ghana: Issues, Challenges and Solutions","K. Akom; M. K. Joseph; T. Shongwe","Elect./Electronic Eng. Dept., University of Johannesburg, Johannesburg, South Africa; IEEE Computer Society, South Africa Chapter Chair, Johannesburg, South Africa; Elect./Electronic Eng. Dept., University of Johannesburg, Johannesburg, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601219","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601219","power electronic technology;renewable energy source;grid integration;generation;transmission;distributed","Renewable energy sources;Interviews;Companies;Wind energy;Government;Power supplies;Power generation","photovoltaic power systems;power grids;renewable energy sources;solar power stations","grid integration;power generation;power crises;Renewable Energy Resources;energy requirements;Ghana's Energy Commission's report;total installed capacity;wind energies;rooftop PV programme implementation;national grid;medium term programme;PV solar technology;small-scale generation;weather conditions;energy policy;Ministry of Energy;power 2.0 MW;power 600.0 MW;power 340.0 MW;power 260.0 MW","","","","","","","","IEEE","IEEE Conferences"
"Cloud Robotics Platforms: Review and Comparative Analysis","V. Dawarka; G. Bekaroo","Faculty of IT, Design & Communication, Curtin Mauritius, Telfair, Moka, Mauritius; School of Science and Technology, Middlesex, University Mauritius, Uniciti, Flic-en-Flac, Mauritius","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601220","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601220","Cloud-Robotic Platforms;Robotics;Cloud;Knowledge Sharing Platform;Comparative Analysis","","cloud computing;control engineering computing;robots","knowledge share;storage related tasks;computing related tasks;on-board computers;cloud robotic platforms;cloud space;cloud robotics paradigm","","","","","","","","IEEE","IEEE Conferences"
"A New Tree Routing Protocol for ZigBee Healthcare Monitoring Systems","B. E. Buthelezi; M. I. Mphahlele; D. Du Plessis; S. Maswikaneng; T. E. Mathonsi","Department of Information Technology, Tshwane University of Technology, Pretoria, South Africa; Department of Information Technology, Tshwane University of Technology, Pretoria, South Africa; Department of Information Technology, Tshwane University of Technology, Pretoria, South Africa; Department of Information Technology, Tshwane University of Technology, Pretoria, South Africa; Department of Information Technology, Tshwane University of Technology, Pretoria, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601221","ZigBee;Parent-child;end to end delay;Heart Rate Pulse;Tree routing;NTRP","ZigBee;Medical services;Monitoring;Routing protocols;Routing;Delays;Heart rate","body sensor networks;health care;patient monitoring;routing protocols;telecommunication network topology;Zigbee","end-to-end delay problem;NS-2 simulator tool;new tree routing protocol algorithm;ZigBee healthcare monitoring systems;heart rate signals;health sector;physiological signals;end delay problem;parent-child mechanism;central node;human physiological data;body sensor nodes;ZigBee network;tree hierarchal topology;wireless sensor nodes;ZigBee specification;wireless radio communications;personal area network;industrial standard","","","","","","","","IEEE","IEEE Conferences"
"A Survey on Spectrum Handoff Algorithm for Continuous Connectivity","D. Z. Masuku; M. Velempini; N. Gasela","Department of Computer Science, University of Mpumalanga, Nelspruit, Mpumalanga, South Africa; Department of Computer, University of Limpopo, Limpopo, South Africa; Department of Computer Science, University of North-West, Mafikeng, North-West, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601222","Cognitive radio networks;handoff;fuzzy logic","Fuzzy logic;Sensors;Decision making;Delays;Quality of service;Interference;Bandwidth","cognitive radio;fuzzy logic;military communication;mobility management (mobile radio);radio networks;radio spectrum management;telecommunication network reliability;wireless channels","slow handoff;fuzzy logic;decision making handoff scheme;handoff latency minimization;cognitive radio networks;secondary user;military networks;licensed user;spectrum occupancy;CR user;military systems;spectrum mobility;spectrum sensing;fixed licensed spectrum bands;available unlicensed spectrum band;continuous connectivity;spectrum handoff algorithm","","","","","","","","IEEE","IEEE Conferences"
"Determining Key Factors that Lead to the Adoption of Password Managers","R. Maclean; J. Ophoff","Department of Information Systems, University of Cape Town, Cape Town, South Africa; Department of Information Systems, University of Cape Town, Cape Town, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","7","","","","10.1109/ICONIC.2018.8601223","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601223","technology adoption;password manager;information security;trust;UTAUT2;PLS-SEM","Password;Tools;Computational modeling;Cloud computing;Adaptation models;Authentication","authorisation","password manager;key factors determination;authentication mechanisms;biometrics;unified theory of acceptance and use of technology;UTAUT2","","","","","","","","IEEE","IEEE Conferences"
"Performance Analysis of Distribution Networks under high Penetration of Photovoltaics in Mauritius","W. A. Nosimohomed","School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh, UK","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","9","","","","10.1109/ICONIC.2018.8601224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601224","Distribution;indices;performance;photovoltaics;voltage","Reactive power;Inverters;Loading;Voltage control;Load flow;Substations;Photovoltaic systems","invertors;photovoltaic power systems;power distribution control;power distribution reliability;power generation control;power generation reliability;power grids;voltage control","photovoltaics;Mauritius;residential loads;power plants;residential houses;low loads;PV systems;DigSILENT Power Factory software;network performance;high PV penetration;average feeder loading;performance indices;PV generation;performance analysis;LV distribution feeder;radial low-voltage distribution network;electric utility;grid behavior analysis;voltage control strategies;PV inverters","","","","","","","","IEEE","IEEE Conferences"
"Sustainability Simulation and Assessment of Bicycle Network Design and Maintenance Environment","E. Ginters; M. Mezitis; D. Aizstrauta","Riga Technical University, Latvia; Riga Technical University, Latvia; Sociotechnical Systems Engineering Institute, Latvia","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601225","sustainability assessment;green transport;cycling network design and maintenance;simulation","Sustainable development;Bicycles;Tools;Indexes;Maintenance engineering;Planning;Modeling","air pollution control;atmospheric composition;bicycles;design engineering;maintenance engineering;planning;politics;project management;roads;sustainable development;transportation","bicycle network design;maintenance environment;politics;global greenhouse gas emissions;green transportation;integrated multimodal transport system;cycling routes;bike rental;repair services;route planning tools;road surface quality;infrastructure development projects;sustainability assessment methodology;carbon emissions reduction;weather conditions;motorized vehicles;lighting;parking;financial resources","","","","","","","","IEEE","IEEE Conferences"
"Wireless Communication Technologies in Internet of Things: A Critical Evaluation","G. Karunarathne; K. Kulawansa; M. Firdhous","Fac. of Inf. Technol., Univ. of Moratuwa, Moratuwa, Sri Lanka; Dept. of Computational Mathematics, University of Moratuwa, Moratuwa, Sri Lanka; Dept. of Information Technology, University of Moratuwa, Moratuwa, Sri Lanka","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601226","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601226","Internet of Things;communication technologies;benefits;limitations;smart devices;layered architecture.","Protocols;Internet of Things;Wireless communication;Smart cities;Wireless sensor networks","data handling;Internet of Things","IoT systems;wireless communication technologies;critical evaluation;sharing data;Internet of Things;transferring data","","","","","","","","IEEE","IEEE Conferences"
"A Review on Vision Simultaneous Localization and Mapping (VSLAM)","J. K. Makhubela; T. Zuva; O. Y. Agunbiade","Faculty of Applied and Computer Sciences, Vaal University of Technology, Vanderbijlpark, South Africa; Faculty of Applied and Computer Sciences, Vaal University of Technology, Vanderbijlpark, South Africa; Faculty of Applied and Computer Sciences, Vaal University of Technology, Vanderbijlpark, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601227","Navigation;Sensors;Vision;Illumination variance;Simultaneous Localization and mapping (SLAM)","Simultaneous localization and mapping;Visualization;Cameras;Navigation;Vision sensors;Green products","cameras;image colour analysis;image sensors;robot vision;SLAM (robots)","autonomous robot;vision sensor;VSLAM;vision simultaneous localization and mapping;sonar;stereo vision;omnidirectional camera;red green blue depth camera;visual simultaneous localization and mapping;monocular camera","","1","","","","","","IEEE","IEEE Conferences"
"The Perception of Students about the use of Social Media as an Alternate Learning Platform","S. Mahlambi; S. Civilcharran; N. A. Ajayi","Information Systems & Technology, University of KwaZulu-Natal, Pietermaritzburg, South Africa; Information Systems & Technology, University of KwaZulu-Natal, Pietermaritzburg, South Africa; Information Systems & Technology, University of KwaZulu-Natal, Pietermaritzburg, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","5","","","","10.1109/ICONIC.2018.8601228","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601228","Social Media;Information Technology;Teaching and Learning Platforms;Higher Education","Electronic learning;Facebook;Tools;Web 2.0;Collaboration","computer aided instruction;educational computing;educational institutions;Internet;social networking (online)","different available social media platforms;alternative learning platform;student-centred learning;alternate learning platform","","","","","","","","IEEE","IEEE Conferences"
"Fabless Semiconductor Implementation Model as an Enabling Factor for "Virtual Labs" in Online Postgraduate Degrees in Microelectronics","M. Božanić; S. Sinha","Faculty of Engineering and the Built Environment, University of Johannesburg, Johannesburg, South Africa; Deputy Vice-Chancellor, Research and Internationalisation, University of Johannesburg, Johannesburg, South Africa","2018 International Conference on Intelligent and Innovative Computing Applications (ICONIC)","","2018","","","1","6","","","","10.1109/ICONIC.2018.8601229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601229","Postgraduate education;master’s degree;doctoral degree;microelectronics;virtual labs;fabless semiconductor manufacturing","Microelectronics;Education;Integrated circuit modeling;Fabrication","computer aided instruction;distance learning;educational courses;educational institutions;electronic engineering education;further education;Internet","fabless semiconductor manufacturing approach;virtual labs;practical education component;coursework microelectronic modules;online postgraduate degrees;local student;global student;virtual student;South Africa;hands-on approach;microelectronic industry;University of Johannesburg","","","","","","","","IEEE","IEEE Conferences"
