"Fault tolerance design of VLSI two dimension systolic processor array","G. Liao; Q. Tong; W. Liu","Microelectron. Center, Nanjing Inst. of Technol., China; Microelectron. Center, Nanjing Inst. of Technol., China; Microelectron. Center, Nanjing Inst. of Technol., China","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","57","61","","","","10.1109/PCCC.1988.10043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10043","","Fault tolerance;Very large scale integration;Circuit faults;Redundancy;Systolic arrays;Costs;Integrated circuit reliability;Microelectronics;Manufacturing;Fault tolerant systems","cellular arrays;fault tolerant computing;parallel architectures;VLSI","2D VLSI systolic processor array;fault tolerant design;direct reconfiguration;fault-stealing algorithm;reconfiguration","","1","","","","","","IEEE","IEEE Conferences"
"A reconfigurable multiple-SIMD/MIMD/TMR system for multi-phase space-based missions","S. Thanawastien; J. Lo; V. Nelson","Center for Adv. Comput. Studies, Southwestern Louisiana Univ., Lafayette, LA, USA; Center for Adv. Comput. Studies, Southwestern Louisiana Univ., Lafayette, LA, USA; ","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","62","68","","","","10.1109/PCCC.1988.10044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10044","","Power system reliability;Redundancy;Multiprocessor interconnection networks;Concurrent computing;Computer networks;Computer network management;Power system management;Routing;Fault tolerant systems;Application software","aerospace computing;fault tolerant computing;multiprocessor interconnection networks;parallel architectures;redundancy","reconfigurable multiple-SIMD/MIMD/TMR system;multi-phase space-based missions;shuffle/exchange network;Omega/H(3,S);routing network","","","","","","","","IEEE","IEEE Conferences"
"Fault diagnosis and reconfiguration for reliable VLSI arrays","S. Popli; M. Bayoumi","Center for Adv. Comput. Studies, Southwestern Louisiana Univ., Lafayette, LA, USA; Center for Adv. Comput. Studies, Southwestern Louisiana Univ., Lafayette, LA, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","69","73","","","","10.1109/PCCC.1988.10045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10045","","Fault diagnosis;Very large scale integration;Circuit faults;Testing;Fault tolerance;Redundancy;Electrical fault detection;Fault detection;Switches;Integrated circuit interconnections","fault location;fault tolerant computing;microprocessor chips;online operation;parallel architectures;redundancy;VLSI","fault diagnosis;online fault tolerance;time redundancy;backtracking;reconfiguration;reliable VLSI arrays;online testing;space redundancy;global control;processor utilization;interconnection circuitry","","3","","","","","","IEEE","IEEE Conferences"
"The grid bus architecture for MIMD","C. Duey; A. Rostampour","Colorado State Univ., Fort Collins, CO, USA; Colorado State Univ., Fort Collins, CO, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","76","80","","","","10.1109/PCCC.1988.10046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10046","","Computer architecture;Fault tolerance;Fault tolerant systems;Hypercubes;Routing;Hardware;Computational modeling;Algorithm design and analysis;Application software;Computer applications","fault tolerant computing;multiprocessor interconnection networks;operating systems (computers);parallel architectures","fault-tolerant message-routing algorithms;hardware algorithms;performance simulation;grid bus architecture;MIMD computer interconnection architecture;spanning-bus hypercube","","","","","","","","IEEE","IEEE Conferences"
"AMPSS: automated multiprocessor synthesis system","V. Raj; T. Lin","Dept. of Comput. Sci. Eng., Texas Univ., Arlington, TX, USA; Dept. of Comput. Sci. Eng., Texas Univ., Arlington, TX, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","81","85","","","","10.1109/PCCC.1988.10047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10047","","Digital systems;Design automation;Process design;Automatic control;Control systems;Control system synthesis;Process control;Switches;Computer science;Computer architecture","CAD;parallel architectures;specification languages","digital system synthesis;design automation;CAD;AMPSS;automated multiprocessor synthesis system;algorithmic description;multiprocessor architecture;two-dimensional array;space-time transformation;microarchitecture system","","2","","","","","","IEEE","IEEE Conferences"
"Dynamic file management techniques","M. Deshpande; R. Bunt","Dept. of Comput. Sci., Saskatchewan Univ., Saskatoon, Sask., Canada; Dept. of Comput. Sci., Saskatchewan Univ., Saskatoon, Sask., Canada","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","86","92","","","","10.1109/PCCC.1988.10048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10048","","File systems;Memory management;Heuristic algorithms;Costs;Algorithm design and analysis;Operating systems;Radio spectrum management;Robustness","file organisation;performance evaluation","dynamic file management;trace-driven simulation;hierarchical file system;performance;file referencing;memory management","","","","","","","","IEEE","IEEE Conferences"
"An evaluation of memory management schemes for a multimemory-multiprocessor system","C. Chou; M. Fang","Inst. of Comput. Eng., Nat. Chiao-Tung Univ., Hsin-chu, Taiwan; Inst. of Comput. Eng., Nat. Chiao-Tung Univ., Hsin-chu, Taiwan","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","94","98","","","","10.1109/PCCC.1988.10049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10049","","Memory management;Operating systems;Hardware;Microprocessors;Computer architecture;Switches;Multiprocessing systems;Engineering management;Predictive models;Throughput","multiprocessing systems;performance evaluation;queueing theory;semiconductor storage;storage management;virtual storage","performance evaluation;multimemory-multiprocessor system;virtual memory management schemes;bus-structured architecture;queuing network model;system throughput;paging system policies","","","","","","","","IEEE","IEEE Conferences"
"Violation detection and recovery of distributed programs' safety properties","P. Lee","Dept. of Comput. Sci., Houston Univ., TX, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","99","105","","","","10.1109/PCCC.1988.10050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10050","","Safety;Switches;Application software;Distributed processing;Computer networks;Computer science;Fault tolerance;Communication switching;Software testing;Availability","distributed processing;fault tolerant computing;software reliability;system recovery","distributed programs;safety-violation detection;safety property recovery;communication-closed layer;specifications;fault-tolerant layer;alternate layers;consensus function;rollback;intermediate processes scheme;intermediate buffer processes;asynchronous computation;error recovery;intermediate regional testers","","","","","","","","IEEE","IEEE Conferences"
"Central clocked event-triggered local modulo-N-counting for bus arbitration","R. Weber","Tech. Univ. of Hamburg-Harburg, West Germany","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","106","110","","","","10.1109/PCCC.1988.10053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10053","","Clocks;Delay effects;Access control;Analytical models;Throughput;Counting circuits;Propagation delay;Safety;Availability;Coils","computer interfaces;distributed processing;performance evaluation","central clocked event-triggered modulo-N counting;discrete-time model;distributed-bus arbitration;simulation;minimum mean transfer time;maximum throughput;frame generations","","","","","","","","IEEE","IEEE Conferences"
"Maximum likelihood decoding applied to run length limited codes","B. Kamali","Div. of Eng., Texas Univ., San Antonio, TX, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","112","117","","","","10.1109/PCCC.1988.10054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10054","","Maximum likelihood decoding;Magnetic recording;Writing;Voltage;Viterbi algorithm;Digital magnetic recording;Binary codes;Shape;Pulse circuits;Pulse shaping methods","decoding;error correction codes;intersymbol interference;magnetic recording;probability;redundancy;synchronisation","read-back data synchronisation;redundancy;NRZI codes;error correction;run length limited codes;intersymbol interferences;intrinsic correlative aspects;magnetic recording channels;output error probability;modified Viterbi algorithm;simulation;maximum-likelihood decoding","","","","","","","","IEEE","IEEE Conferences"
"An analytic model and optimal clustering for multiple-bus multiprocessor systems","W. Shieh; J. Jagadeesh","Dept. of Electr. Eng., Ohio State Univ., Columbus, OH, USA; Dept. of Electr. Eng., Ohio State Univ., Columbus, OH, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","119","125","","","","10.1109/PCCC.1988.10055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10055","","Multiprocessing systems;Bandwidth;Multiprocessor interconnection networks;Switches;Performance analysis;Multiplexing;Costs;Communication switching;Communication networks;Analytical models","multiprocessing systems;multiprocessor interconnection networks;performance evaluation","performance analysis;analytic model;optimal clustering;multiple-bus multiprocessor systems;multiple-bus interconnection networks;arbiter;simulation;memory bandwidth;partial-bus interconnection networks","","","","","","","","IEEE","IEEE Conferences"
"Introduction of a new data type to a high-level language to improve accuracy of computation","A. Boujarwah; M. Tapia","Dept. of Electr. & Comput. Eng., Miami Univ., Coral Gables, FL, USA; Dept. of Electr. & Comput. Eng., Miami Univ., Coral Gables, FL, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","126","130","","","","10.1109/PCCC.1988.10056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10056","","High level languages;Statistical analysis;Supercomputers;Floating-point arithmetic","data structures;digital arithmetic;high level languages","data type;high-level language;accuracy of computation;rational type;fractions","","","","","","","","IEEE","IEEE Conferences"
"Modeling and simulation of 1553 bus for upset tolerance experiments","N. Modi; J. Armstrong; J. Tront; M. Khan","Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA; Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","131","135","","","","10.1109/PCCC.1988.10057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10057","","Protocols;Single event upset;Digital systems;Artificial satellites;Power supplies;Hardware;Fault detection;Satellite communication;Communication system control;System software","aerospace computing;artificial satellites;computer interfaces;error detection;fault tolerant computing;military computing;multiprocessing systems;protocols;standards;transients;virtual machines","control flow perturbations;error detection;modelling;1553 bus;upset tolerance experiments;transient faults;satellite communication protocol;MIL-STD-1553B protocol;HILO simulation system;error-checking tags;path signature analysis;error recovery","","","","","","","","IEEE","IEEE Conferences"
"Asynchronous DS-CDMA system for VSAT satellite communication networks","Y. Kim","GTE Spacenet Corp., McLean, VA, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","140","144","","","","10.1109/PCCC.1988.10058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10058","","Multiaccess communication;Satellite communication;Spread spectrum communication;Satellite broadcasting;Time division multiple access;Bandwidth;Interference;Frequency division multiaccess;Costs;Communication standards","computer networks;data communication systems;multi-access systems;performance evaluation;protocols;satellite links;spread spectrum communication","asynchronous DS-CDMA system;performance;VSAT satellite communication networks;direct-sequence code-division multiple-access;wide C-band transponders;link analysis;system tradeoffs;throughput;SCPC;56 kbit/s","","","","","","","","IEEE","IEEE Conferences"
"A multiple access technique for centralized multiple satellite networking with on-board processing in the central node","M. Sharifi; M. Arozullah","Hughes Network Syst. Inc., Germantown, MD, USA; ","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","145","149","","","","10.1109/PCCC.1988.10059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059","","Artificial satellites;Satellite ground stations;Multiaccess communication;Cascading style sheets;Space shuttles;Intelligent networks;Jamming;Bandwidth;Interference;Performance analysis","computer networks;multi-access systems;performance evaluation;protocols;satellite links","jamming-resistance;multiple access;centralized multiple satellite networking;onboard processing;CDMA;Aloha;electronic beam-forming networks;performance","","","","","","","","IEEE","IEEE Conferences"
"Slotted Aloha performance in a Rician fading environment","W. Lo; P. Camwell","Novatel Commun. Ltd., Calgary, Alta., Canada; Novatel Commun. Ltd., Calgary, Alta., Canada","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","152","156","","","","10.1109/PCCC.1988.10060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10060","","Rician channels;Lighting;Access protocols;Rayleigh channels;Dipole antennas;Antenna feeds;Antennas and propagation;Buildings;Cities and towns;Frequency","fading;local area networks;packet switching;performance evaluation;protocols;radio networks;telecommunication channels","slotted Aloha protocol performance;packet radio networks;buildings;performance;Rician fading channels;receiver capture;diversity;Rayleigh channels;shadow losses","","","","","","","","IEEE","IEEE Conferences"
"Application of AI techniques to adaptive routing in wide-area networks","R. Ashany; D. Ferrari; J. Pasquale","Dept. of Electr. Eng. & Comput. Sci., California Univ., Berkeley, CA, USA; Dept. of Electr. Eng. & Comput. Sci., California Univ., Berkeley, CA, USA; Dept. of Electr. Eng. & Comput. Sci., California Univ., Berkeley, CA, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","157","160","","","","10.1109/PCCC.1988.10061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10061","","Artificial intelligence;Routing;Intelligent networks;Intelligent agent;Communication networks;Telecommunication traffic;Traffic control;Network topology;Wide area networks;Databases","adaptive systems;artificial intelligence;computer networks;telecommunication traffic;telecommunications computer control","adaptive decentralised routing;AI techniques;adaptive routing;wide-area networks;cooperating intelligent agents;remote status information","","4","","","","","","IEEE","IEEE Conferences"
"Simulation performance study of Aloha network","A. Abdul-Reda; P. Farrell","Dept. of Electr. Eng. & Comput. Sci., Bahrain Univ., Isa Town, Bahrain; ","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","161","165","","","","10.1109/PCCC.1988.10062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10062","","Protocols;Throughput;Simultaneous localization and mapping;Computational modeling;Computer simulation;Power system modeling;Delay effects;Instruction sets;Cities and towns;Testing","delays;digital simulation;packet switching;performance evaluation;protocols;radio networks;telecommunications computing","performance analysis;simulation-based performance study;Aloha network;lost packets;throughput;SLAM;Simulation Language for Alternative Modeling;protocols;delay figures","","3","","","","","","IEEE","IEEE Conferences"
"On the implementation of an optical token-ring LAN","S. Casale; V. Catania; L. Vita","Istituto di Informatica e Telecomunicazioni, Catania Univ., Italy; Istituto di Informatica e Telecomunicazioni, Catania Univ., Italy; Istituto di Informatica e Telecomunicazioni, Catania Univ., Italy","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","166","172","","","","10.1109/PCCC.1988.10063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063","","Local area networks;Access protocols;Hardware;Computer networks;Communication system software;Project management;Software prototyping;Prototypes;Control systems;Optical fiber networks","data communication equipment;digital communication systems;local area networks;optical communication;optical communication equipment","standards compliance;multiservice network;optical token-ring LAN;medium access control;physical layer;DAFNE;hardware structure;double-ring design;reliability;fault diagnostic capability","","4","","","","","","IEEE","IEEE Conferences"
"Symbol rate detectability of filtered OQPSK by a delay and multiply receiver","D. Reed; M. Wickert","Dept. of Electr. Eng., Colorado Univ., Colorado Springs, CO, USA; Dept. of Electr. Eng., Colorado Univ., Colorado Springs, CO, USA","Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings","","1988","","","174","178","","","","10.1109/PCCC.1988.10064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10064","","Delay;Correlators;Circuits;Band pass filters;Springs;Signal to noise ratio;Pulse modulation;Frequency estimation;Phase shift keying;Binary phase shift keying","delay circuits;filters;interference (signal);multiplying circuits;parameter estimation;performance evaluation;phase shift keying;receivers","signal parameter estimation;symbol rate detectability;receiver output SNR;filtered offset quadrature phase-shift keying;analytical modelling;filtered OQPSK;delay and multiply receiver;offset quadrature-modulated signal;filtered rectangular pulses;signal-to-noise ratio;SNR;timing error;amplitude balance;filter order;computer simulation","","2","","","","","","IEEE","IEEE Conferences"
